tipo_dispositivo,codigo_dispositivo,latitud,longitud,id_barrio
POS,13050588,3.427088379,-76.53714598,737998087
POS,13053913,3.462688568,-76.52274684,737998251
POS,13061072,3.479878533,-76.52502094,737998149
POS,13062369,3.364539096,-76.53511189,738000383
POS,13066527,3.4089469,-76.54243623,738001442
POS,13066766,3.458396125,-76.5289708,737998204
POS,13096433,3.438349496,-76.53430192,737999431
POS,13106398,3.422383551,-76.54435476,737999427
POS,13125836,3.375152048,-76.54632792,737996983
POS,13133186,3.456464604,-76.53649408,737998266
POS,13135371,3.412141339,-76.5259878,737998281
POS,13137856,3.459298045,-76.52978973,737998204
POS,13211370,3.422919107,-76.54266918,737998082
POS,13213137,3.460276516,-76.53095727,737998259
POS,13217211,3.436997748,-76.54162506,737999403
POS,13234349,3.409328527,-76.54002672,737998129
POS,13242268,3.409686271,-76.49775633,737996759
POS,13254008,3.452884099,-76.52954491,737998832
POS,13267323,3.453762885,-76.48619997,737997003
POS,13279344,3.417861435,-76.5394201,737998111
POS,13292727,3.452388197,-76.52935315,737998832
POS,13306006,3.433613996,-76.5430288,737999403
POS,13310867,3.433587729,-76.53520752,737998087
POS,13313374,3.463754308,-76.51910958,738002245
POS,13339379,3.369081645,-76.537014,738000383
POS,13343090,3.390614306,-76.54224834,737998851
POS,13343900,3.463525083,-76.53083569,737998194
POS,13353198,3.442846688,-76.5364757,737999438
POS,13361639,3.459784548,-76.53277004,737998259
POS,13372818,3.443909679,-76.53406858,737999438
POS,13383377,3.45591284,-76.53713349,737998266
POS,13384094,3.452062001,-76.52623789,737998935
POS,13397237,3.369631029,-76.53698443,738000383
POS,13398292,3.451851793,-76.48576396,738000351
POS,13416946,3.454364224,-76.53718692,737998275
POS,13429311,3.380713252,-76.54176961,738000366
POS,13429535,3.382000903,-76.5314348,738000397
POS,13442926,3.434464718,-76.54659781,737999403
POS,13447677,3.449223289,-76.52887532,737998912
POS,13456025,3.383570401,-76.5205423,738000386
POS,13461181,3.449935386,-76.53182395,737998832
POS,13463575,3.450596728,-76.4866303,738000351
POS,13468079,3.428576628,-76.46402048,737998077
POS,13468384,3.435096889,-76.5309801,737998164
POS,13473707,3.419689282,-76.54524925,737999427
POS,13477450,3.471940542,-76.52807371,737998194
POS,13484779,3.434516742,-76.54368185,737999403
POS,13505532,3.41907862,-76.47934454,737998023
POS,13506266,3.420988009,-76.54648804,737999427
POS,13532312,3.469508068,-76.49802306,737999418
POS,13537097,3.463944382,-76.51630627,738002246
POS,12993796,3.471199945,-76.5249724,737998251
POS,12994786,3.369693772,-76.53535225,738000383
POS,12995114,3.399594123,-76.50847079,737996910
POS,13000633,3.486049882,-76.49459654,737998878
POS,13021217,3.43268138,-76.52815282,738068452
POS,13031844,3.421768791,-76.54173355,737998111
POS,13042102,3.479232132,-76.49761554,738000119
POS,13047154,3.468171711,-76.52910863,737998251
POS,13050562,3.364539096,-76.53511189,738000383
POS,13061064,3.46068925,-76.53224594,737998259
POS,13064241,3.433103618,-76.52434666,738018074
POS,13066535,3.461169797,-76.52573654,737998251
POS,13066824,3.433414159,-76.47906678,737999392
POS,13075833,3.434697905,-76.54344931,737999403
POS,13123948,3.380697195,-76.52966183,738000397
POS,13136155,3.454257994,-76.53766684,737998266
POS,13140157,3.363293282,-76.53296249,738000383
POS,13169875,3.46054588,-76.53248975,737998259
POS,13191788,3.401574663,-76.52773649,737998942
POS,13198510,3.481345345,-76.52519027,737998255
POS,13205018,3.419608982,-76.53118842,737998100
POS,13210224,3.425627569,-76.52134307,738000404
POS,13215561,3.42409235,-76.5444595,737999414
POS,13222211,3.366112768,-76.53030843,738018187
POS,13222500,3.369285113,-76.53700778,738000383
POS,13234307,3.467114609,-76.49676989,737997009
POS,13238183,3.434883884,-76.52621446,738068452
POS,13256045,3.421698969,-76.54176415,737998111
POS,13266226,3.408459584,-76.54506298,738001442
POS,13270376,3.43448016,-76.5403716,737998090
POS,13279187,3.421680041,-76.54408649,737999427
POS,13280813,3.45306974,-76.52881493,737998935
POS,13286851,3.473501592,-76.506626,737999421
POS,13288790,3.45096675,-76.49584575,737999439
POS,13293808,3.48000353,-76.51636772,737998219
POS,13298625,3.405858664,-76.53804316,737998921
POS,13322102,3.424203824,-76.54440087,737999414
POS,13331160,3.410616107,-76.55405273,738001426
POS,13343009,3.414397156,-76.51516188,737997089
POS,13345038,3.447240882,-76.53642495,737998287
POS,13354105,3.462539247,-76.50781168,737998754
POS,13354113,3.419662594,-76.53381163,737998098
POS,13365754,3.395622699,-76.51763225,737999429
POS,13377809,3.452238791,-76.53881066,737998275
POS,13385778,3.381831611,-76.52839032,738000397
POS,13388707,3.46308455,-76.52684379,737998251
POS,13389978,3.405471209,-76.53532683,737998934
POS,13412952,3.410324325,-76.5334109,737998282
POS,13413927,3.387200893,-76.53986333,737998851
POS,13414529,3.44394353,-76.52047656,738000401
POS,13417159,3.371320765,-76.52608106,738000407
POS,13419247,3.44971114,-76.53836041,737998685
POS,13433503,3.40211808,-76.52568134,737998244
POS,13434881,3.450950808,-76.51099121,737998761
POS,13438361,3.444291213,-76.50071573,738000362
POS,13447685,3.426982548,-76.52939538,737998119
POS,13478201,3.394936011,-76.53835397,737998852
POS,12972592,3.457541064,-76.53564111,737998266
POS,12978946,3.466494945,-76.52773523,737998251
POS,12980983,3.44048912,-76.47817173,737999386
POS,12986964,3.427122186,-76.5369233,737998101
POS,12996393,3.462475655,-76.52640739,737998251
POS,13002860,3.459482137,-76.51306401,737998752
POS,13053502,3.433548078,-76.54174435,737998090
POS,13065102,3.459183113,-76.52465397,737998932
POS,13068069,3.417760792,-76.54056174,737998111
POS,13070578,3.467188783,-76.490897,737997005
POS,13085089,3.375714523,-76.55175979,737996971
POS,13096375,3.456582407,-76.52377514,737998935
POS,13113113,3.404368425,-76.5506322,738001427
POS,13122213,3.423795516,-76.53842558,737998082
POS,13131685,3.394151628,-76.53715127,737998852
POS,13136130,3.36880325,-76.53981015,738000379
POS,13174271,3.477296473,-76.50504618,738000115
POS,13180260,3.435569214,-76.54599431,737999403
POS,13181813,3.411662175,-76.53854298,737998124
POS,13183819,3.453182676,-76.52623383,737998935
POS,13184510,3.413049351,-76.51425105,737996913
POS,13185780,3.422784754,-76.53830336,737998082
POS,13207964,3.435533605,-76.53628395,737998087
POS,13210240,3.445964051,-76.53406882,737998195
POS,13231758,3.379994931,-76.54316687,738000366
POS,13236195,3.480362066,-76.52439616,737998149
POS,13258553,3.380528784,-76.52014705,738000403
POS,13260054,3.449526783,-76.52965723,737998912
POS,13260104,3.460353049,-76.51496891,737998752
POS,13281431,3.448409802,-76.535441,737998287
POS,13292578,3.363188003,-76.53162354,738000383
POS,13301981,3.454364224,-76.53718692,737998275
POS,13308341,3.424659032,-76.48573268,737999428
POS,13309471,3.460635139,-76.52853172,737998204
POS,13326590,3.411058733,-76.51884627,737997089
POS,13327036,3.458224056,-76.51503444,737998752
POS,13335732,3.450015954,-76.52349358,737999416
POS,13340021,3.375462539,-76.52822098,738000407
POS,13363924,3.445373028,-76.51416104,737998242
POS,13378963,3.409141078,-76.51744129,737996914
POS,13384862,3.448353449,-76.52660225,737999416
POS,13387774,3.43570035,-76.53442405,737999431
POS,13412093,3.452644577,-76.53006322,737998832
POS,13413968,3.451249742,-76.52852727,737998935
POS,13417464,3.45028465,-76.54069255,737998685
POS,13419197,3.435886924,-76.52619709,738068452
POS,13424676,3.416983723,-76.54379666,738001441
POS,13427109,3.462841434,-76.5314621,737998194
POS,13536768,3.405874148,-76.5433702,738001442
POS,13550579,3.433681625,-76.53504919,737998120
POS,13555842,3.465941063,-76.53187702,737998194
POS,13558804,3.364081417,-76.53242705,738000383
POS,13561758,3.477040604,-76.51750658,737998219
POS,13562772,3.45071476,-76.5300597,737998832
POS,13580956,3.361439624,-76.53064641,738000383
POS,13589643,3.490421338,-76.51099426,737998174
POS,13592969,3.486452208,-76.52597801,737998256
POS,13596481,3.398323891,-76.54004339,737998922
POS,13599774,3.467120273,-76.48540777,737997005
POS,13615232,3.435496852,-76.53624683,737998087
POS,13621636,3.441068666,-76.49984857,738000399
POS,13625165,3.3778767,-76.54259938,738000366
POS,13625686,3.430219061,-76.53782579,737998087
POS,13647557,3.443953063,-76.52067465,738000401
POS,13654686,3.38969052,-76.53872292,737998851
POS,13669684,3.4226169,-76.54094345,737998082
POS,13680301,3.409284255,-76.49721762,737996759
POS,13686282,3.444039825,-76.52041323,738000401
POS,13696117,3.369615665,-76.5184237,738000400
POS,13699871,3.487222917,-76.51986249,737998149
POS,13704135,3.402544572,-76.54331107,738001440
POS,13707369,3.467562325,-76.52741024,737998251
POS,13710967,3.447359713,-76.50862587,737998270
POS,13731377,3.487074177,-76.49787974,737998828
POS,13734520,3.435032129,-76.53576352,737998087
POS,13741004,3.433064436,-76.54296389,737999403
POS,13749973,3.442631154,-76.52480293,738000401
POS,13752399,3.46904541,-76.49837709,737997009
POS,13757976,3.416826056,-76.54102581,738001441
POS,13760186,3.426953574,-76.54586723,737999406
POS,13760574,3.464109231,-76.48129483,737997006
POS,13768320,3.455704254,-76.52324467,737998935
POS,13770862,3.456885346,-76.52424715,737998935
POS,13793518,3.44861603,-76.52456699,737999416
POS,13796107,3.442927805,-76.52089723,738000401
POS,13797253,3.382575188,-76.54073492,738000366
POS,13802293,3.468641897,-76.52982099,737998194
POS,13802970,3.485508322,-76.52049379,737998149
POS,13804497,3.441736124,-76.53126471,737998164
POS,13809074,3.443269612,-76.5118146,737998242
POS,13813910,3.451308642,-76.53865762,737998275
POS,13823174,3.427088379,-76.53714598,737998087
POS,13828009,3.460978515,-76.5310283,737998259
POS,13845532,3.469224539,-76.52845065,737998194
POS,13848189,3.451808728,-76.48356826,737999402
POS,13854484,3.427088379,-76.53714598,737998087
POS,13859202,3.43622096,-76.53572117,737999431
POS,13862156,3.434591413,-76.54248888,737999403
POS,13863824,3.390614306,-76.54224834,737998851
POS,13864004,3.461968547,-76.53147863,737998194
POS,13876552,3.435179364,-76.53573742,737999431
POS,13877543,3.385194659,-76.52815425,738000397
POS,13877816,3.449421324,-76.5397789,737998685
POS,13882782,3.410277466,-76.5397231,737998129
POS,13883855,3.412795176,-76.53295249,737998283
POS,13888540,3.409116299,-76.53412568,737998282
POS,13903554,3.412544593,-76.52709946,737998264
POS,13907050,3.437299707,-76.533233,737998164
POS,13915608,3.4456033,-76.51929027,737998290
POS,13920079,3.442554449,-76.52923921,737999435
POS,13920434,3.428047768,-76.53722704,737998087
POS,13929104,3.450158026,-76.54027071,737998685
POS,13942677,3.397438723,-76.5379883,737998940
POS,13955018,3.386754767,-76.54077742,737998851
POS,13959184,3.457829989,-76.5354369,737998266
POS,12499851,3.33531267,-76.54094113,737996810
POS,12500898,3.423397062,-76.55336572,737998080
POS,12502779,3.365385324,-76.53238614,738000383
POS,12505376,3.445003577,-76.53834554,738002274
POS,12510509,3.405766092,-76.55279069,738001427
POS,12510764,3.41703363,-76.54064196,737998111
POS,12512539,3.449403026,-76.53008033,737998912
POS,12512547,3.453511991,-76.52540394,737998935
POS,12535282,3.448319303,-76.53293247,737998195
POS,12539854,3.463201774,-76.48320256,737997006
POS,12545901,3.372211496,-76.52021107,738000400
POS,12551677,3.383583041,-76.52055118,738000386
POS,12552964,3.421874956,-76.53853493,737998082
POS,12555710,3.471984678,-76.52814516,737998194
POS,12572764,3.464066527,-76.53196928,737998194
POS,12590360,3.454257834,-76.52646997,737998935
POS,12591582,3.451065307,-76.52895641,737998832
POS,12603528,3.450491484,-76.5302617,737998832
POS,12627659,3.434149315,-76.53704479,737998087
POS,12631651,3.408811735,-76.53948008,737998129
POS,12639183,3.394246217,-76.5462105,737996845
POS,12640520,3.458904722,-76.52307115,737998935
POS,12640736,3.448280954,-76.49979216,737999433
POS,12641171,3.374124636,-76.54831672,738000365
POS,12673794,3.456877155,-76.53616256,737998266
POS,12681060,3.470006149,-76.48637994,737997005
POS,12706511,3.394638226,-76.54571295,737998847
POS,12717187,3.455539856,-76.52600095,737998935
POS,12725362,3.432751891,-76.52779924,738068452
POS,12745170,3.46026569,-76.52710167,737998204
POS,12748075,3.471977958,-76.5267249,737998194
POS,12756631,3.427690352,-76.53648991,737998120
POS,12759023,3.458455515,-76.5328421,737998259
POS,12767885,3.341188204,-76.55002322,737996810
POS,12772901,3.422239383,-76.4826838,737998023
POS,12794467,3.451790547,-76.52763758,737998935
POS,12822052,3.435692708,-76.540963,737999403
POS,12846614,3.401698504,-76.5443846,738001440
POS,12864443,3.447184634,-76.51375721,737998768
POS,12874624,3.412973146,-76.55400271,737998109
POS,12877775,3.455843557,-76.5267891,737998935
POS,12896403,3.481255455,-76.4986727,737998838
POS,12901070,3.488037677,-76.52289678,737998149
POS,12904744,3.466773214,-76.52637432,737998251
POS,12911046,3.419008723,-76.54580775,737999427
POS,12916011,3.436997748,-76.54162506,737999403
POS,12918132,3.422919107,-76.54266918,737998082
POS,12922456,3.397976414,-76.54774682,737996829
POS,12927075,3.451464582,-76.53382795,737998832
POS,12950150,3.413978871,-76.50201602,737996726
POS,12961751,3.422584724,-76.54525345,737999427
POS,12962353,3.402845427,-76.53004221,737998942
POS,12969150,3.414754854,-76.53864841,737998124
POS,11449188,3.450873843,-76.53331865,737998832
POS,11449675,3.465901485,-76.52969523,737998251
POS,11475969,3.365902233,-76.53045103,738018187
POS,11492113,3.468812448,-76.52544454,737998251
POS,11494838,3.431393132,-76.54398185,737999403
POS,11496346,3.46775101,-76.52664301,737998251
POS,11497211,3.461874334,-76.53351222,737998259
POS,11511730,3.449264539,-76.52782833,737999416
POS,11512431,3.429119369,-76.52237669,738000404
POS,11522489,3.400229451,-76.54669505,737996829
POS,11554623,3.364112173,-76.53309941,738000383
POS,11557410,3.464848139,-76.52706227,737998251
POS,11559291,3.451989263,-76.53931344,737998275
POS,11587185,3.45244999,-76.52833263,737998935
POS,11597614,3.416202696,-76.5364601,737998098
POS,11603305,3.420975681,-76.53735584,737998111
POS,11609187,3.488659603,-76.49362755,737998878
POS,11609278,3.448144449,-76.53289587,737998195
POS,11610300,3.404359807,-76.50185625,737996910
POS,11613148,3.481457634,-76.50356171,738000115
POS,11625076,3.467414908,-76.52798599,737998251
POS,11629193,3.462361499,-76.5275653,737998251
POS,11639077,3.43529894,-76.52013753,738017969
POS,11644028,3.446950193,-76.52976892,737998912
POS,11646213,3.450935032,-76.49861092,737999433
POS,11649282,3.396385754,-76.53824374,737998922
POS,11651437,3.430713048,-76.53604607,737998087
POS,11733904,3.47186773,-76.52664244,737998251
POS,11734811,3.462250943,-76.53239209,737998194
POS,11735495,3.460276516,-76.53095727,737998259
POS,11737061,3.424277312,-76.54120334,737998082
POS,11737103,3.462995742,-76.53112448,737998194
POS,11741279,3.379598369,-76.54307172,738000366
POS,11742202,3.404707294,-76.54375367,738001440
POS,11743895,3.472587746,-76.49256841,737998027
POS,11745551,3.45957485,-76.53435509,737998259
POS,11758745,3.489829696,-76.51182205,737998174
POS,11758786,3.483136188,-76.51441976,737998174
POS,11766458,3.451365014,-76.53233943,737998832
POS,11768033,3.448649845,-76.53116258,737998912
POS,11774148,3.447820661,-76.53270969,737998195
POS,11787579,3.438707503,-76.53361354,737998164
POS,11788312,3.439650978,-76.51261464,737998815
POS,11793049,3.459103795,-76.53373738,737998259
POS,11798964,3.397269499,-76.54606793,737998847
POS,11802105,3.383687191,-76.5232386,738000386
POS,11809662,3.479742744,-76.50656851,738000115
POS,11811031,3.468225437,-76.5264447,737998251
POS,11826401,3.453377348,-76.52815721,737998935
POS,11839875,3.447015053,-76.53347909,737998195
POS,11840824,3.466594032,-76.52717787,737998251
POS,11842523,3.450317171,-76.54080129,737998685
POS,11852480,3.444898542,-76.50369622,738000362
POS,11852712,3.399694032,-76.5289801,737998942
POS,11858834,3.457314123,-76.53569827,737998266
POS,11859824,3.423293594,-76.54107586,737998082
POS,11863750,3.455195971,-76.53545301,737998259
POS,11865391,3.397996501,-76.54235346,737998922
POS,11867306,3.463331746,-76.52331336,737998251
POS,11873577,3.412842327,-76.51651207,737997089
POS,11881240,3.459236114,-76.52966751,737998204
POS,11885654,3.471515306,-76.52706858,737998194
POS,11888617,3.414754854,-76.53864841,737998124
POS,11890746,3.463414247,-76.52293937,737998251
POS,11907144,3.459555905,-76.50865933,737998753
POS,11925302,3.381500459,-76.53278176,738000397
POS,11934338,3.452562793,-76.52053725,737998935
POS,11938107,3.453018408,-76.52927336,737998935
POS,11940756,3.46256462,-76.52654342,737998251
POS,11941408,3.452884832,-76.52927078,737998935
POS,11946910,3.466815234,-76.52675565,737998251
POS,11957255,3.451385682,-76.53622285,737998287
POS,11970431,3.459728366,-76.53456371,737998259
POS,14405815,3.465616716,-76.53214202,737998194
POS,14405948,3.459974396,-76.53303142,737998259
POS,14410369,3.381903302,-76.52040426,738000403
POS,14419477,3.42233601,-76.51963157,737998253
POS,14421010,3.478053106,-76.5269582,737998252
POS,14422505,3.435558827,-76.5449849,737999403
POS,14436869,3.446055229,-76.52681264,737999416
POS,14444137,3.440235277,-76.50234999,737998269
POS,14456263,3.386890898,-76.5396693,737998851
POS,14469027,3.448539379,-76.52483267,737999416
POS,14469068,3.452177165,-76.51137145,737998761
POS,14470348,3.421247282,-76.54705641,737999427
POS,14472435,3.38032873,-76.51607342,738000403
POS,14474720,3.444422988,-76.52031476,737998290
POS,14485080,3.403893782,-76.55636452,738000353
POS,14491864,3.436818082,-76.52617801,737999435
POS,14491971,3.484392288,-76.52556468,737998149
POS,14492680,3.418701627,-76.54518009,737999427
POS,14506406,3.422919107,-76.54266918,737998082
POS,14507230,3.478581182,-76.51722606,737998219
POS,14524102,3.406059076,-76.5433122,738001442
POS,14525497,3.447981117,-76.53792942,738002275
POS,14534952,3.464729278,-76.53121864,737998194
POS,14535074,3.363908592,-76.53259504,738000383
POS,14541916,3.453821996,-76.52951264,737998935
POS,14546972,3.413313182,-76.52847296,737998264
POS,14553531,3.449732282,-76.53150245,737998832
POS,14562367,3.474876932,-76.50924925,738000069
POS,14564546,3.386890898,-76.5396693,737998851
POS,14565931,3.419849428,-76.53528216,737998098
POS,14566079,3.453027315,-76.5289079,737998935
POS,14566780,3.352451011,-76.52877669,737996810
POS,14571772,3.441508143,-76.51721465,738000382
POS,14574677,3.411760581,-76.53681922,737998098
POS,14589584,3.464391826,-76.50031943,737999419
POS,14594782,3.45578083,-76.52552444,737998935
POS,14597256,3.488425841,-76.49352439,737998878
POS,14610943,3.412102003,-76.54724122,738001441
POS,14626675,3.422919107,-76.54266918,737998082
POS,14629513,3.483856737,-76.50159194,737998838
POS,14634380,3.453018408,-76.52927336,737998935
POS,14651772,3.413089439,-76.53974914,737998124
POS,14661714,3.454261061,-76.53590309,737998275
POS,14663595,3.451308989,-76.52976137,737998832
POS,14669758,3.435903197,-76.52895001,738068452
POS,14673693,3.419717136,-76.50070633,737996729
POS,14674105,3.429920385,-76.53722352,737998087
POS,14698682,3.469204238,-76.50965366,737998796
POS,14700710,3.369693772,-76.53535225,738000383
POS,14701593,3.422919107,-76.54266918,737998082
POS,14703722,3.450491484,-76.5302617,737998832
POS,14720874,3.375093643,-76.51424432,738000400
POS,14725758,3.481451734,-76.52232932,737998149
POS,14727556,3.468282076,-76.4846007,737998896
POS,14730741,3.451980981,-76.52234803,737998290
POS,14731798,3.423306328,-76.54069836,737998082
POS,14733331,3.4681326,-76.53154889,737998194
POS,14740047,3.376345549,-76.55064243,737996971
POS,14740799,3.431654431,-76.53749247,737998087
POS,14745202,3.425364884,-76.52124754,738000404
POS,14751044,3.393093387,-76.53499515,737998941
POS,14760813,3.448824428,-76.54047154,737998685
POS,14764146,3.446725518,-76.54081339,737998687
POS,14769939,3.475004243,-76.52895239,737998252
POS,14775423,3.374130032,-76.52001673,738000400
POS,14775621,3.458915619,-76.53490152,737998259
POS,14776934,3.370791349,-76.52767286,738000407
POS,14781421,3.38600673,-76.54488039,737996969
POS,14785901,3.394315204,-76.51868709,737999429
POS,14796494,3.458964141,-76.5344343,737998259
POS,14810089,3.458603799,-76.52825093,737998204
POS,14817886,3.367565384,-76.51877919,738000400
POS,14820674,3.379066949,-76.52163995,738000400
POS,14823272,3.412051886,-76.54006484,737998124
POS,14823629,3.397395016,-76.54665715,737996829
POS,14824965,3.435269466,-76.53505852,737999431
POS,14829626,3.429018136,-76.51768293,737996814
POS,14831358,3.418814023,-76.54611623,737999427
POS,14834964,3.428093334,-76.54533088,737999406
POS,14840508,3.422653546,-76.5181667,737999415
POS,14845788,3.456855075,-76.52061748,737998935
POS,14860035,3.448544402,-76.52896384,737998912
POS,11415858,3.425650681,-76.53313468,738000413
POS,11425089,3.442831049,-76.53210954,737999438
POS,11430600,3.448132091,-76.53140906,737998912
POS,11430667,3.45964242,-76.53410519,737998259
POS,11434685,3.45247623,-76.53042298,737998832
POS,11435443,3.456614331,-76.53621207,737998266
POS,11440054,3.451157558,-76.53274465,737998832
POS,11443173,3.460054785,-76.53255756,737998259
POS,11448651,3.459569604,-76.53505063,737998259
POS,11452315,3.45591284,-76.53713349,737998266
POS,11467842,3.456286889,-76.5330559,737998259
POS,11469004,3.449754887,-76.53195846,737998832
POS,11482858,3.447952153,-76.51288293,737998768
POS,11491883,3.429295666,-76.53909966,737998090
POS,11493046,3.397980131,-76.54348553,737998847
POS,11505807,3.45807501,-76.53526201,737998259
POS,11518487,3.456852556,-76.53602063,737998266
POS,11546884,3.469917594,-76.52582133,737998251
POS,11551157,3.43762768,-76.52615233,737999435
POS,11561644,3.41927914,-76.54437204,737999427
POS,11561727,3.450474332,-76.53219671,737998832
POS,11571056,3.43205804,-76.53896835,737998090
POS,11580073,3.430304414,-76.51524123,737996828
POS,11584141,3.458942182,-76.53444934,737998259
POS,11584232,3.39833563,-76.54112401,737998922
POS,11587367,3.463259804,-76.52673426,737998251
POS,11587946,3.419287106,-76.53935392,737998111
POS,11589900,3.450223224,-76.54048715,737998685
POS,11594637,3.414754854,-76.53864841,737998124
POS,11594983,3.449439215,-76.51360232,737998768
POS,11597457,3.458269921,-76.53510855,737998259
POS,11599131,3.464940862,-76.52362803,737998251
POS,11603743,3.418095208,-76.54466303,737999427
POS,11608445,3.462085194,-76.50668684,737998754
POS,11609153,3.453376294,-76.5301509,737998832
POS,11623170,3.465548322,-76.5302479,737998194
POS,11637394,3.435766217,-76.53623482,737999431
POS,11644119,3.362724005,-76.53366801,738000383
POS,11644846,3.442625408,-76.53675074,737998692
POS,11651304,3.477798252,-76.51773026,737998219
POS,11740297,3.423612395,-76.54093476,737998082
POS,11746252,3.456449151,-76.52901271,737998853
POS,11750767,3.458330522,-76.53399802,737998259
POS,11757408,3.450009087,-76.5384875,737998685
POS,11767209,3.473705014,-76.5197861,737998812
POS,11767969,3.433262521,-76.53530127,737998087
POS,11780665,3.435950714,-76.52417495,737998835
POS,11787926,3.446294699,-76.53676259,738002275
POS,11793916,3.459820897,-76.52332045,737998932
POS,11800034,3.479001814,-76.51695972,737998219
POS,11810835,3.453474205,-76.52862383,737998935
POS,11821014,3.370791349,-76.52767286,738000407
POS,11822277,3.446956982,-76.53346708,737998195
POS,11824075,3.433082001,-76.54211403,737998090
POS,11825353,3.422882101,-76.55236599,737998091
POS,11825478,3.452490451,-76.5279239,737998935
POS,11828522,3.44355535,-76.51219166,737998242
POS,11838018,3.483453475,-76.52406826,737998149
POS,11839891,3.433927351,-76.53875486,737998087
POS,11851375,3.451839054,-76.52963013,737998832
POS,11852597,3.446586416,-76.50943804,737998270
POS,11852738,3.452456426,-76.52831793,737998935
POS,11857372,3.481615156,-76.51276606,737998207
POS,11859873,3.467261488,-76.52922876,737998251
POS,11873791,3.371982939,-76.53927946,738000379
POS,11874872,3.456713591,-76.5361323,737998266
POS,11886553,3.453081629,-76.53052946,737998832
POS,11896453,3.43395579,-76.54677383,737999403
POS,11896461,3.434239872,-76.47813591,737999396
POS,11905064,3.428130704,-76.5453133,737999406
POS,11908068,3.420826786,-76.54248429,737999427
POS,11913175,3.419017656,-76.54652791,737999427
POS,11934346,3.458546382,-76.52203383,737998935
POS,11940079,3.421698969,-76.54176415,737998111
POS,13902036,3.417294679,-76.54151139,737998111
POS,13922000,3.4205107,-76.51712168,737999415
POS,13922224,3.445395127,-76.52008174,737998290
POS,13936976,3.444072355,-76.54042852,738002274
POS,13949771,3.411915453,-76.53576297,737998098
POS,13950068,3.467596902,-76.5330027,737998829
POS,13953476,3.489159055,-76.52355357,737998171
POS,13957410,3.421641977,-76.52764127,737998816
POS,13959796,3.483050325,-76.52529662,737998149
POS,13973524,3.492102796,-76.52219646,737998171
POS,13986526,3.449989186,-76.53576909,737998287
POS,13991088,3.4802302,-76.50501378,738000115
POS,13999651,3.457586902,-76.53585228,737998266
POS,14002174,3.447588575,-76.4942094,737999439
POS,14007785,3.420004294,-76.54134266,737998111
POS,14009047,3.451537677,-76.53554478,737998287
POS,14010391,3.398333503,-76.54427008,737998847
POS,14017826,3.481734295,-76.51426405,737998207
POS,14030480,3.452239006,-76.53062921,737998832
POS,14031447,3.435250647,-76.53598463,737998087
POS,14041354,3.463750512,-76.5274415,737998251
POS,14042824,3.411490806,-76.54715607,738001441
POS,14044242,3.451636458,-76.48618741,738000351
POS,14045249,3.47121692,-76.51773833,737998812
POS,14052229,3.419582279,-76.53110537,737998100
POS,14054472,3.463250151,-76.50769171,737998754
POS,14061964,3.422081263,-76.54416035,737999427
POS,14066211,3.457848405,-76.5364129,737998266
POS,14069827,3.461994818,-76.53065633,737998204
POS,14078059,3.409638622,-76.49705921,737996787
POS,14079115,3.480344321,-76.52484766,737998149
POS,14088678,3.421698969,-76.54176415,737998111
POS,14100911,3.399087491,-76.54338676,737998847
POS,14103998,3.386890898,-76.5396693,737998851
POS,14119697,3.475880347,-76.52990458,737998252
POS,14122170,3.422919107,-76.54266918,737998082
POS,14124259,3.389569153,-76.53834677,738000412
POS,14133359,3.446118714,-76.53769142,738002275
POS,14138556,3.357933016,-76.53038139,737996810
POS,14149157,3.414549654,-76.54073638,738001441
POS,14166771,3.441333415,-76.52589328,737999435
POS,14169288,3.471577695,-76.49050835,737998027
POS,14169882,3.452440184,-76.53836895,737998275
POS,14175061,3.403693304,-76.54431578,738001440
POS,14181358,3.414754854,-76.53864841,737998124
POS,14185227,3.45250584,-76.53036056,737998832
POS,14185250,3.448128391,-76.49178114,738000388
POS,14188874,3.490349514,-76.49087015,737998883
POS,14192124,3.472221104,-76.52659178,737998194
POS,14197834,3.44987094,-76.54100766,737998685
POS,14198758,3.470268255,-76.52987136,737998194
POS,14204101,3.394638226,-76.54571295,737998847
POS,14205041,3.393816375,-76.5506372,737996834
POS,14224562,3.452089363,-76.53911913,737998275
POS,14226336,3.367168864,-76.53536019,738000383
POS,14229884,3.492143664,-76.52249939,737998171
POS,14255160,3.44151398,-76.48781557,738000390
POS,14255756,3.441768082,-76.5317522,737998164
POS,14267322,3.432604791,-76.54328432,737999403
POS,14271753,3.450875714,-76.53506019,737998287
POS,14277750,3.373327315,-76.54071024,738000377
POS,14286918,3.442631154,-76.52480293,738000401
POS,14315410,3.485617387,-76.51639535,737998174
POS,14318018,3.461940875,-76.53023907,737998204
POS,14332001,3.394638226,-76.54571295,737998847
POS,14337489,3.457594569,-76.5356033,737998266
POS,14339642,3.429520251,-76.53736366,737998087
POS,14345144,3.467731218,-76.49544167,737997009
POS,14355481,3.447629159,-76.53884641,738002275
POS,14361711,3.428348466,-76.53677377,737998087
POS,14364772,3.432606835,-76.52406752,738018074
POS,14369458,3.432893899,-76.54454689,737999403
POS,14375190,3.45997371,-76.53489603,737998259
POS,14525067,3.422959115,-76.54402523,737999427
POS,14544357,3.406503531,-76.53357621,737998934
POS,14553929,3.436238164,-76.54503727,737999403
POS,14577027,3.410557109,-76.54630179,738001441
